2-Jun-12	75.648345
3-Jun-12	75.754635
4-Jun-12	75.662043
5-Jun-12	76.038835
6-Jun-12	76.605058
7-Jun-12	78.34588
8-Jun-12	79.07917
9-Jun-12	78.546713
10-Jun-12	78.910011
12-Jun-12	78.698905
13-Jun-12	78.869254
14-Jun-12	79.191294
15-Jun-12	79.137983
16-Jun-12	79.174714
17-Jun-12	79.378366
18-Jun-12	79.388451
19-Jun-12	80.023065
20-Jun-12	80.491758
21-Jun-12	81.093752
22-Jun-12	80.648049
23-Jun-12	80.970112
24-Jun-12	80.944809
25-Jun-12	80.964365
26-Jun-12	79.516411
27-Jun-12	79.933218
28-Jun-12	80.256547
29-Jun-12	79.46165
30-Jun-12	81.795276
1-Jul-12	81.72752
2-Jul-12	81.747609
3-Jul-12	81.370099
4-Jul-12	82.124163
5-Jul-12	82.057028
6-Jul-12	82.251572
7-Jul-12	81.247452
8-Jul-12	81.360917
10-Jul-12	81.21227
11-Jul-12	81.125794
12-Jul-12	81.69712
13-Jul-12	80.401159
14-Jul-12	80.949119
16-Jul-12	81.060063
17-Jul-12	80.687657
18-Jul-12	81.434782
19-Jul-12	81.617647
20-Jul-12	81.876426
21-Jul-12	81.382378
22-Jul-12	81.48225
23-Jul-12	81.489247
24-Jul-12	80.533881
25-Jul-12	79.967682
26-Jul-12	80.657876
27-Jul-12	81.333139
28-Jul-12	82.312797
31-Jul-12	82.037888
1-Aug-12	82.221895
2-Aug-12	82.234315
3-Aug-12	81.765364
4-Aug-12	82.939234
5-Aug-12	82.916777
6-Aug-12	82.937913
7-Aug-12	82.683236
8-Aug-12	83.108022
9-Aug-12	82.918995
10-Aug-12	83.033865
11-Aug-12	82.629088
12-Aug-12	82.775398
13-Aug-12	82.787865
14-Aug-12	82.304354
15-Aug-12	82.688613
16-Aug-12	82.859063
17-Aug-12	83.486711
18-Aug-12	82.919964
19-Aug-12	82.927744
20-Aug-12	82.927744
21-Aug-12	82.947243
22-Aug-12	83.178658
23-Aug-12	82.614776
24-Aug-12	81.98057
25-Aug-12	81.970099
26-Aug-12	81.83776
28-Aug-12	81.706811
29-Aug-12	81.447588
30-Aug-12	81.594278
31-Aug-12	80.861923
1-Sep-12	80.884859
3-Sep-12	80.93709
4-Sep-12	80.239877
5-Sep-12	80.155574
6-Sep-12	79.834586
7-Sep-12	81.262226
8-Sep-12	81.27702
11-Sep-12	81.013104
12-Sep-12	81.269324
13-Sep-12	81.4632
14-Sep-12	81.614874
15-Sep-12	82.677847
17-Sep-12	82.654998
18-Sep-12	82.393806
19-Sep-12	82.167029
20-Sep-12	82.108131
21-Sep-12	81.553155
22-Sep-12	81.76976
25-Sep-12	81.06645
26-Sep-12	81.109016
27-Sep-12	80.551181
28-Sep-12	81.189299
29-Sep-12	81.100956
2-Oct-12	80.950602
3-Oct-12	80.196109
4-Oct-12	80.169509
5-Oct-12	80.458
6-Oct-12	80.189026
7-Oct-12	80.060254
9-Oct-12	79.857636
10-Oct-12	79.750849
11-Oct-12	80.020043
12-Oct-12	80.56312
13-Oct-12	80.105097
14-Oct-12	80.254621
15-Oct-12	80.256707
16-Oct-12	80.757321
17-Oct-12	81.022797
18-Oct-12	81.711618
19-Oct-12	82.307964
20-Oct-12	81.936397
21-Oct-12	81.960776
23-Oct-12	82.364473
24-Oct-12	81.860136
25-Oct-12	82.575452
26-Oct-12	83.008905
27-Oct-12	82.479092
30-Oct-12	82.456757
31-Oct-12	82.532081
1-Nov-12	82.858151
2-Nov-12	83.305948
3-Nov-12	83.456713
5-Nov-12	83.173127
6-Nov-12	83.095263
7-Nov-12	83.799582
8-Nov-12	83.134724
9-Nov-12	83.168234
10-Nov-12	82.591346
12-Nov-12	82.564806
13-Nov-12	82.785757
14-Nov-12	82.876669
15-Nov-12	83.36469
16-Nov-12	83.718196
17-Nov-12	83.757627
19-Nov-12	84.092719
20-Nov-12	84.437878
